# total charge: 13.000000 
# r(A)     rho (e/A^3)     4*pi*r^2*rho(e/A)  dip  
 2.4900    1.2913900E-02    1.0061575E+00   -1.0061575E+00
 2.5000    1.2700990E-02    9.9753345E-01   -9.9753345E-01
 2.5100    1.2490064E-02    9.8883076E-01   -9.8883076E-01
 2.5200    1.2283044E-02    9.8020511E-01   -9.8020511E-01
 2.5300    1.2081762E-02    9.7180963E-01   -9.7180963E-01
 2.5400    1.1886910E-02    9.6370978E-01   -9.6370978E-01
 2.5500    1.1697584E-02    9.5584263E-01   -9.5584263E-01
 2.5600    1.1511737E-02    9.4804874E-01   -9.4804874E-01
 2.5700    1.1327314E-02    9.4016275E-01   -9.4016275E-01
 2.5800    1.1143393E-02    9.3210903E-01   -9.3210903E-01
 2.5900    1.0960591E-02    9.2393918E-01   -9.2393918E-01
 2.6000    1.0780460E-02    9.1578565E-01   -9.1578565E-01
 2.6100    1.0604333E-02    9.0776663E-01   -9.0776663E-01
 2.6200    1.0432502E-02    8.9991386E-01   -8.9991386E-01
 2.6300    1.0264291E-02    8.9217558E-01   -8.9217558E-01
 2.6400    1.0098863E-02    8.8448441E-01   -8.8448441E-01
 2.6500    9.9360065E-03    8.7682612E-01   -8.7682612E-01
 2.6600    9.7761933E-03    8.6924644E-01   -8.6924644E-01
 2.6700    9.6198818E-03    8.6179133E-01   -8.6179133E-01
 2.6800    9.4667430E-03    8.5443699E-01   -8.5443699E-01
 2.6900    9.3155044E-03    8.4707293E-01   -8.4707293E-01
 2.7000    9.1645373E-03    8.3955265E-01   -8.3955265E-01
 2.7100    9.0127099E-03    8.3177112E-01   -8.3177112E-01
 2.7200    8.8599087E-03    8.2371489E-01   -8.2371489E-01
 2.7300    8.7069668E-03    8.1545884E-01   -8.1545884E-01
 2.7400    8.5551619E-03    8.0712207E-01   -8.0712207E-01
 2.7500    8.4056554E-03    7.9881614E-01   -7.9881614E-01
 2.7600    8.2591867E-03    7.9061548E-01   -7.9061548E-01
 2.7700    8.1161068E-03    7.8255912E-01   -7.8255912E-01
 2.7800    7.9766057E-03    7.7467150E-01   -7.7467150E-01
 2.7900    7.8409157E-03    7.6698179E-01   -7.6698179E-01
 2.8000    7.7093314E-03    7.5952600E-01   -7.5952600E-01
 2.8100    7.5819730E-03    7.5232369E-01   -7.5232369E-01
 2.8200    7.4583127E-03    7.4533012E-01   -7.4533012E-01
 2.8300    7.3367078E-03    7.3838686E-01   -7.3838686E-01
 2.8400    7.2144580E-03    7.3122369E-01   -7.3122369E-01
 2.8500    7.0888334E-03    7.2355968E-01   -7.2355968E-01
 2.8600    6.9588270E-03    7.1528311E-01   -7.1528311E-01
 2.8700    6.8264843E-03    7.0659531E-01   -7.0659531E-01
 2.8800    6.6965218E-03    6.9798185E-01   -6.9798185E-01
 2.8900    6.5740211E-03    6.8998022E-01   -6.8998022E-01
 2.9000    6.4615255E-03    6.8287454E-01   -6.8287454E-01
 2.9100    6.3574832E-03    6.7652066E-01   -6.7652066E-01
 2.9200    6.2570834E-03    6.7042084E-01   -6.7042084E-01
 2.9300    6.1549073E-03    6.6399777E-01   -6.6399777E-01
 2.9400    6.0477046E-03    6.5689370E-01   -6.5689370E-01
 2.9500    5.9356648E-03    6.4911742E-01   -6.4911742E-01
 2.9600    5.8216320E-03    6.4097049E-01   -6.4097049E-01
 2.9700    5.7090827E-03    6.3283297E-01   -6.3283297E-01
 2.9800    5.6003807E-03    6.2497111E-01   -6.2497111E-01
 2.9900    5.4962913E-03    6.1747870E-01   -6.1747870E-01
 3.0000    5.3965401E-03    6.1033431E-01   -6.1033431E-01
 3.0100    5.3004991E-03    6.0347546E-01   -6.0347546E-01
 3.0200    5.2074142E-03    5.9682344E-01   -5.9682344E-01
 3.0300    5.1163459E-03    5.9027586E-01   -5.9027586E-01
 3.0400    5.0263041E-03    5.8372163E-01   -5.8372163E-01
 3.0500    4.9367047E-03    5.7709418E-01   -5.7709418E-01
 3.0600    4.8477802E-03    5.7042117E-01   -5.7042117E-01
 3.0700    4.7605053E-03    5.6381895E-01   -5.6381895E-01
 3.0800    4.6759836E-03    5.5742222E-01   -5.5742222E-01
 3.0900    4.5946610E-03    5.5129024E-01   -5.5129024E-01
 3.1000    4.5158729E-03    5.4534955E-01   -5.4534955E-01
 3.1100    4.4380450E-03    5.3941417E-01   -5.3941417E-01
 3.1200    4.3594849E-03    5.3327869E-01   -5.3327869E-01
 3.1300    4.2792844E-03    5.2682902E-01   -5.2682902E-01
 3.1400    4.1977478E-03    5.2009838E-01   -5.2009838E-01
 3.1500    4.1161060E-03    5.1323648E-01   -5.1323648E-01
 3.1600    4.0358048E-03    5.0642388E-01   -5.0642388E-01
 3.1700    3.9578642E-03    4.9979198E-01   -4.9979198E-01
 3.1800    3.8826115E-03    4.9338738E-01   -4.9338738E-01
 3.1900    3.8097897E-03    4.8718312E-01   -4.8718312E-01
 3.2000    3.7388888E-03    4.8111884E-01   -4.8111884E-01
 3.2100    3.6694920E-03    4.7514468E-01   -4.7514468E-01
 3.2200    3.6014486E-03    4.6924411E-01   -4.6924411E-01
 3.2300    3.5347939E-03    4.6342451E-01   -4.6342451E-01
 3.2400    3.4695197E-03    4.5768770E-01   -4.5768770E-01
 3.2500    3.4054025E-03    4.5200687E-01   -4.5200687E-01
 3.2600    3.3420254E-03    4.4632870E-01   -4.4632870E-01
 3.2700    3.2789677E-03    4.4059799E-01   -4.4059799E-01
 3.2800    3.2160265E-03    4.3478762E-01   -4.3478762E-01
 3.2900    3.1533469E-03    4.2891716E-01   -4.2891716E-01
 3.3000    3.0913930E-03    4.2305026E-01   -4.2305026E-01
 3.3100    3.0307526E-03    4.1726921E-01   -4.1726921E-01
 3.3200    2.9718520E-03    4.1163587E-01   -4.1163587E-01
 3.3300    2.9147514E-03    4.0616252E-01   -4.0616252E-01
 3.3400    2.8591802E-03    4.0081533E-01   -4.0081533E-01
 3.3500    2.8047894E-03    3.9554849E-01   -3.9554849E-01
 3.3600    2.7513978E-03    3.9033888E-01   -3.9033888E-01
 3.3700    2.6990131E-03    3.8518969E-01   -3.8518969E-01
 3.3800    2.6476320E-03    3.8010264E-01   -3.8010264E-01
 3.3900    2.5970443E-03    3.7504953E-01   -3.7504953E-01
 3.4000    2.5468658E-03    3.6997618E-01   -3.6997618E-01
 3.4100    2.4968203E-03    3.6484291E-01   -3.6484291E-01
 3.4200    2.4470549E-03    3.5967131E-01   -3.5967131E-01
 3.4300    2.3982056E-03    3.5455574E-01   -3.5455574E-01
 3.4400    2.3510954E-03    3.4962059E-01   -3.4962059E-01
 3.4500    2.3062409E-03    3.4494728E-01   -3.4494728E-01
 3.4600    2.2635265E-03    3.4052394E-01   -3.4052394E-01
 3.4700    2.2222950E-03    3.3625637E-01   -3.3625637E-01
 3.4800    2.1817706E-03    3.3203009E-01   -3.3203009E-01
 3.4900    2.1414754E-03    3.2777348E-01   -3.2777348E-01
 3.5000    2.1013490E-03    3.2347754E-01   -3.2347754E-01
 3.5100    2.0615653E-03    3.1916935E-01   -3.1916935E-01
 3.5200    2.0222769E-03    3.1487329E-01   -3.1487329E-01
 3.5300    1.9835212E-03    3.1059618E-01   -3.1059618E-01
 3.5400    1.9453186E-03    3.0634241E-01   -3.0634241E-01
 3.5500    1.9078023E-03    3.0213423E-01   -3.0213423E-01
 3.5600    1.8712001E-03    2.9800949E-01   -2.9800949E-01
 3.5700    1.8356602E-03    2.9399408E-01   -2.9399408E-01
 3.5800    1.8010841E-03    2.9007474E-01   -2.9007474E-01
 3.5900    1.7671453E-03    2.8620091E-01   -2.8620091E-01
 3.6000    1.7335026E-03    2.8231851E-01   -2.8231851E-01
 3.6100    1.7000330E-03    2.7840795E-01   -2.7840795E-01
 3.6200    1.6668871E-03    2.7449422E-01   -2.7449422E-01
 3.6300    1.6343387E-03    2.7062330E-01   -2.7062330E-01
 3.6400    1.6025732E-03    2.6682744E-01   -2.6682744E-01
 3.6500    1.5715627E-03    2.6310391E-01   -2.6310391E-01
 3.6600    1.5410638E-03    2.5941354E-01   -2.5941354E-01
 3.6700    1.5106993E-03    2.5569369E-01   -2.5569369E-01
 3.6800    1.4801060E-03    2.5188270E-01   -2.5188270E-01
 3.6900    1.4491255E-03    2.4795255E-01   -2.4795255E-01
 3.7000    1.4179443E-03    2.4393408E-01   -2.4393408E-01
 3.7100    1.3870625E-03    2.3991296E-01   -2.3991296E-01
 3.7200    1.3570672E-03    2.3599190E-01   -2.3599190E-01
 3.7300    1.3283486E-03    2.3224138E-01   -2.3224138E-01
 3.7400    1.3009458E-03    2.2867162E-01   -2.2867162E-01
 3.7500    1.2745989E-03    2.2524021E-01   -2.2524021E-01
 3.7600    1.2489388E-03    2.2188436E-01   -2.2188436E-01
 3.7700    1.2236773E-03    2.1855436E-01   -2.1855436E-01
 3.7800    1.1987030E-03    2.1523112E-01   -2.1523112E-01
 3.7900    1.1740644E-03    2.1192403E-01   -2.1192403E-01
 3.8000    1.1498832E-03    2.0865596E-01   -2.0865596E-01
 3.8100    1.1262603E-03    2.0544643E-01   -2.0544643E-01
 3.8200    1.1032258E-03    2.0230239E-01   -2.0230239E-01
 3.8300    1.0807410E-03    1.9921821E-01   -1.9921821E-01
 3.8400    1.0587205E-03    1.9617951E-01   -1.9617951E-01
 3.8500    1.0370428E-03    1.9316480E-01   -1.9316480E-01
 3.8600    1.0155559E-03    1.9014648E-01   -1.9014648E-01
 3.8700    9.9412622E-04    1.8709980E-01   -1.8709980E-01
 3.8800    9.7273661E-04    1.8402150E-01   -1.8402150E-01
 3.8900    9.5156058E-04    1.8094455E-01   -1.8094455E-01
 3.9000    9.3091571E-04    1.7793011E-01   -1.7793011E-01
 3.9100    9.1109621E-04    1.7503610E-01   -1.7503610E-01
 3.9200    8.9220769E-04    1.7228520E-01   -1.7228520E-01
 3.9300    8.7413190E-04    1.6965706E-01   -1.6965706E-01
 3.9400    8.5663289E-04    1.6710793E-01   -1.6710793E-01
 3.9500    8.3951193E-04    1.6460042E-01   -1.6460042E-01
 3.9600    8.2271344E-04    1.6212457E-01   -1.6212457E-01
 3.9700    8.0634088E-04    1.5970171E-01   -1.5970171E-01
 3.9800    7.9058795E-04    1.5737154E-01   -1.5737154E-01
 3.9900    7.7561603E-04    1.5516810E-01   -1.5516810E-01
