# total charge: 3.000000 
# r(A)     rho (e/A^3)     4*pi*r^2*rho(e/A)  dip  
 2.5600    5.1228325E-03    4.2189070E-01   -4.2189070E-01
 2.5700    5.0005597E-03    4.1504456E-01   -4.1504456E-01
 2.5800    4.8813010E-03    4.0830515E-01   -4.0830515E-01
 2.5900    4.7649918E-03    4.0167199E-01   -4.0167199E-01
 2.6000    4.6515799E-03    3.9514551E-01   -3.9514551E-01
 2.6100    4.5410072E-03    3.8872553E-01   -3.8872553E-01
 2.6200    4.4332006E-03    3.8241052E-01   -3.8241052E-01
 2.6300    4.3280827E-03    3.7619837E-01   -3.7619837E-01
 2.6400    4.2255888E-03    3.7008796E-01   -3.7008796E-01
 2.6500    4.1256738E-03    3.6407973E-01   -3.6407973E-01
 2.6600    4.0282959E-03    3.5817437E-01   -3.5817437E-01
 2.6700    3.9333908E-03    3.5237046E-01   -3.5237046E-01
 2.6800    3.8408592E-03    3.4666328E-01   -3.4666328E-01
 2.6900    3.7505814E-03    3.4104605E-01   -3.4104605E-01
 2.7000    3.6624491E-03    3.3551272E-01   -3.3551272E-01
 2.7100    3.5763896E-03    3.3006029E-01   -3.3006029E-01
 2.7200    3.4923675E-03    3.2468902E-01   -3.2468902E-01
 2.7300    3.4103651E-03    3.1940082E-01   -3.1940082E-01
 2.7400    3.3303593E-03    3.1419704E-01   -3.1419704E-01
 2.7500    3.2523111E-03    3.0907746E-01   -3.0907746E-01
 2.7600    3.1761722E-03    3.0404094E-01   -3.0404094E-01
 2.7700    3.1018990E-03    2.9908666E-01   -2.9908666E-01
 2.7800    3.0294575E-03    2.9421467E-01   -2.9421467E-01
 2.7900    2.9588158E-03    2.8942510E-01   -2.8942510E-01
 2.8000    2.8899310E-03    2.8471700E-01   -2.8471700E-01
 2.8100    2.8227433E-03    2.8008760E-01   -2.8008760E-01
 2.8200    2.7571803E-03    2.7553277E-01   -2.7553277E-01
 2.8300    2.6931696E-03    2.7104814E-01   -2.7104814E-01
 2.8400    2.6306521E-03    2.6663058E-01   -2.6663058E-01
 2.8500    2.5695936E-03    2.6227930E-01   -2.6227930E-01
 2.8600    2.5099883E-03    2.5799639E-01   -2.5799639E-01
 2.8700    2.4518525E-03    2.5378620E-01   -2.5378620E-01
 2.8800    2.3952055E-03    2.4965348E-01   -2.4965348E-01
 2.8900    2.3400429E-03    2.4560057E-01   -2.4560057E-01
 2.9000    2.2863168E-03    2.4162522E-01   -2.4162522E-01
 2.9100    2.2339398E-03    2.3772087E-01   -2.3772087E-01
 2.9200    2.1828164E-03    2.3387983E-01   -2.3387983E-01
 2.9300    2.1328839E-03    2.3009772E-01   -2.3009772E-01
 2.9400    2.0841333E-03    2.2637581E-01   -2.2637581E-01
 2.9500    2.0365926E-03    2.2271941E-01   -2.2271941E-01
