# total charge: 8.000000 
# r(A)     rho (e/A^3)     4*pi*r^2*rho(e/A)  dip  
 2.8700    4.7138721E-03    4.8792319E-01   -4.8792319E-01
 2.8800    4.6210705E-03    4.8165651E-01   -4.8165651E-01
 2.8900    4.5298770E-03    4.7543588E-01   -4.7543588E-01
 2.9000    4.4402781E-03    4.6926270E-01   -4.6926270E-01
 2.9100    4.3523031E-03    4.6314286E-01   -4.6314286E-01
 2.9200    4.2659897E-03    4.5708332E-01   -4.5708332E-01
 2.9300    4.1813412E-03    4.5108741E-01   -4.5108741E-01
 2.9400    4.0983045E-03    4.4515243E-01   -4.4515243E-01
 2.9500    4.0167885E-03    4.3927134E-01   -4.3927134E-01
 2.9600    3.9367114E-03    4.3343788E-01   -4.3343788E-01
 2.9700    3.8580417E-03    4.2765119E-01   -4.2765119E-01
 2.9800    3.7808034E-03    4.2191648E-01   -4.2191648E-01
 2.9900    3.7050406E-03    4.1624135E-01   -4.1624135E-01
 3.0000    3.6307729E-03    4.1063074E-01   -4.1063074E-01
 3.0100    3.5579746E-03    4.0508457E-01   -4.0508457E-01
 3.0200    3.4865918E-03    3.9959943E-01   -3.9959943E-01
 3.0300    3.4165743E-03    3.9417219E-01   -3.9417219E-01
 3.0400    3.3478946E-03    3.8880228E-01   -3.8880228E-01
 3.0500    3.2805426E-03    3.8349105E-01   -3.8349105E-01
 3.0600    3.2145048E-03    3.7823942E-01   -3.7823942E-01
 3.0700    3.1497507E-03    3.7304635E-01   -3.7304635E-01
 3.0800    3.0862397E-03    3.6790946E-01   -3.6790946E-01
 3.0900    3.0239380E-03    3.6282709E-01   -3.6282709E-01
 3.1000    2.9628308E-03    3.5779981E-01   -3.5779981E-01
 3.1100    2.9029180E-03    3.5282992E-01   -3.5282992E-01
 3.1200    2.8441957E-03    3.4791930E-01   -3.4791930E-01
 3.1300    2.7866410E-03    3.4306749E-01   -3.4306749E-01
 3.1400    2.7302102E-03    3.3827137E-01   -3.3827137E-01
 3.1500    2.6748514E-03    3.3352672E-01   -3.3352672E-01
 3.1600    2.6205223E-03    3.2883035E-01   -3.2883035E-01
 3.1700    2.5672023E-03    3.2418169E-01   -3.2418169E-01
 3.1800    2.5148935E-03    3.1958302E-01   -3.1958302E-01
 3.1900    2.4636117E-03    3.1503840E-01   -3.1503840E-01
 3.2000    2.4133718E-03    3.1055180E-01   -3.1055180E-01
 3.2100    2.3641724E-03    3.0612519E-01   -3.0612519E-01
 3.2200    2.3159896E-03    3.0175760E-01   -3.0175760E-01
 3.2300    2.2687820E-03    2.9744568E-01   -2.9744568E-01
 3.2400    2.2225047E-03    2.9318556E-01   -2.9318556E-01
 3.2500    2.1771250E-03    2.8897478E-01   -2.8897478E-01
 3.2600    2.1326301E-03    2.8481352E-01   -2.8481352E-01
 3.2700    2.0890236E-03    2.8070407E-01   -2.8070407E-01
 3.2800    2.0463077E-03    2.7664861E-01   -2.7664861E-01
 3.2900    2.0044628E-03    2.7264633E-01   -2.7264633E-01
 3.3000    1.9634387E-03    2.6869222E-01   -2.6869222E-01
 3.3100    1.9231712E-03    2.6477915E-01   -2.6477915E-01
