# total charge: 12.000000 
# r(A)     rho (e/A^3)     4*pi*r^2*rho(e/A)  dip  
 3.4100    1.2018911E-03    1.7562396E-01   -1.7562396E-01
 3.4200    1.1743144E-03    1.7260225E-01   -1.7260225E-01
 3.4300    1.1472179E-03    1.6960710E-01   -1.6960710E-01
 3.4400    1.1204026E-03    1.6660992E-01   -1.6660992E-01
 3.4500    1.0938450E-03    1.6360774E-01   -1.6360774E-01
 3.4600    1.0677220E-03    1.6062763E-01   -1.6062763E-01
 3.4700    1.0422610E-03    1.5770495E-01   -1.5770495E-01
 3.4800    1.0175696E-03    1.5485759E-01   -1.5485759E-01
 3.4900    9.9359644E-04    1.5207952E-01   -1.5207952E-01
 3.5000    9.7022124E-04    1.4935396E-01   -1.4935396E-01
 3.5100    9.4735995E-04    1.4666927E-01   -1.4666927E-01
 3.5200    9.2501055E-04    1.4402632E-01   -1.4402632E-01
 3.5300    9.0325379E-04    1.4143896E-01   -1.4143896E-01
 3.5400    8.8222966E-04    1.3893064E-01   -1.3893064E-01
 3.5500    8.6206919E-04    1.3652390E-01   -1.3652390E-01
 3.5600    8.4278166E-04    1.3422238E-01   -1.3422238E-01
 3.5700    8.2417722E-04    1.3199786E-01   -1.3199786E-01
 3.5800    8.0592229E-04    1.2979832E-01   -1.2979832E-01
 3.5900    7.8771939E-04    1.2757639E-01   -1.2757639E-01
 3.6000    7.6947354E-04    1.2531659E-01   -1.2531659E-01
 3.6100    7.5130828E-04    1.2303890E-01   -1.2303890E-01
 3.6200    7.3343399E-04    1.2077806E-01   -1.2077806E-01
 3.6300    7.1600115E-04    1.1855963E-01   -1.1855963E-01
 3.6400    6.9905940E-04    1.1639296E-01   -1.1639296E-01
 3.6500    6.8262143E-04    1.1428139E-01   -1.1428139E-01
 3.6600    6.6673535E-04    1.1223428E-01   -1.1223428E-01
 3.6700    6.5148297E-04    1.1026687E-01   -1.1026687E-01
 3.6800    6.3690328E-04    1.0838745E-01   -1.0838745E-01
 3.6900    6.2290465E-04    1.0658208E-01   -1.0658208E-01
 3.7000    6.0923708E-04    1.0480926E-01   -1.0480926E-01
 3.7100    5.9556362E-04    1.0301153E-01   -1.0301153E-01
