# total charge: 9.000000 
# r(A)     rho (e/A^3)     4*pi*r^2*rho(e/A)  dip  
 3.2200    2.5522941E-03    3.3254646E-01   -3.3254646E-01
 3.2300    2.5208102E-03    3.3048752E-01   -3.3048752E-01
 3.2400    2.4896611E-03    3.2842796E-01   -3.2842796E-01
 3.2500    2.4587507E-03    3.2635561E-01   -3.2635561E-01
 3.2600    2.4281075E-03    3.2427463E-01   -3.2427463E-01
 3.2700    2.3978554E-03    3.2220209E-01   -3.2220209E-01
 3.2800    2.3681051E-03    3.2015369E-01   -3.2015369E-01
 3.2900    2.3388239E-03    3.1812601E-01   -3.1812601E-01
 3.3000    2.3097878E-03    3.1608933E-01   -3.1608933E-01
 3.3100    2.2806842E-03    3.1400098E-01   -3.1400098E-01
 3.3200    2.2513137E-03    3.1183298E-01   -3.1183298E-01
 3.3300    2.2217441E-03    3.0959388E-01   -3.0959388E-01
 3.3400    2.1922868E-03    3.0732661E-01   -3.0732661E-01
 3.3500    2.1633083E-03    3.0508292E-01   -3.0508292E-01
 3.3600    2.1350199E-03    3.0289377E-01   -3.0289377E-01
 3.3700    2.1074045E-03    3.0075827E-01   -3.0075827E-01
 3.3800    2.0803159E-03    2.9865689E-01   -2.9865689E-01
 3.3900    2.0536366E-03    2.9657385E-01   -2.9657385E-01
 3.4000    2.0273485E-03    2.9450733E-01   -2.9450733E-01
 3.4100    2.0014710E-03    2.9246097E-01   -2.9246097E-01
 3.4200    1.9759567E-03    2.9042868E-01   -2.9042868E-01
 3.4300    1.9506661E-03    2.8839055E-01   -2.8839055E-01
 3.4400    1.9254517E-03    2.8632506E-01   -2.8632506E-01
 3.4500    1.9002680E-03    2.8422541E-01   -2.8422541E-01
 3.4600    1.8751997E-03    2.8210422E-01   -2.8210422E-01
 3.4700    1.8503859E-03    2.7998266E-01   -2.7998266E-01
 3.4800    1.8259186E-03    2.7787518E-01   -2.7787518E-01
 3.4900    1.8018018E-03    2.7578315E-01   -2.7578315E-01
 3.5000    1.7779913E-03    2.7370050E-01   -2.7370050E-01
 3.5100    1.7544664E-03    2.7162464E-01   -2.7162464E-01
 3.5200    1.7312817E-03    2.6956464E-01   -2.6956464E-01
 3.5300    1.7085696E-03    2.6754200E-01   -2.6754200E-01
 3.5400    1.6864866E-03    2.6558239E-01   -2.6558239E-01
 3.5500    1.6651128E-03    2.6370006E-01   -2.6370006E-01
 3.5600    1.6443590E-03    2.6188252E-01   -2.6188252E-01
 3.5700    1.6239514E-03    2.6008741E-01   -2.6008741E-01
 3.5800    1.6035338E-03    2.5825815E-01   -2.5825815E-01
 3.5900    1.5828373E-03    2.5635102E-01   -2.5635102E-01
 3.6000    1.5618050E-03    2.5435581E-01   -2.5435581E-01
 3.6100    1.5405890E-03    2.5229640E-01   -2.5229640E-01
 3.6200    1.5194410E-03    2.5021356E-01   -2.5021356E-01
 3.6300    1.4985900E-03    2.4814524E-01   -2.4814524E-01
 3.6400    1.4781873E-03    2.4611728E-01   -2.4611728E-01
 3.6500    1.4583265E-03    2.4414642E-01   -2.4414642E-01
 3.6600    1.4390897E-03    2.4224783E-01   -2.4224783E-01
 3.6700    1.4205566E-03    2.4043658E-01   -2.4043658E-01
 3.6800    1.4027469E-03    2.3871781E-01   -2.3871781E-01
 3.6900    1.3855227E-03    2.3706980E-01   -2.3706980E-01
 3.7000    1.3685379E-03    2.3543452E-01   -2.3543452E-01
 3.7100    1.3513195E-03    2.3373069E-01   -2.3373069E-01
 3.7200    1.3334838E-03    2.3189079E-01   -2.3189079E-01
 3.7300    1.3149634E-03    2.2990118E-01   -2.2990118E-01
 3.7400    1.2960718E-03    2.2781490E-01   -2.2781490E-01
 3.7500    1.2773348E-03    2.2572370E-01   -2.2572370E-01
 3.7600    1.2592027E-03    2.2370784E-01   -2.2370784E-01
 3.7700    1.2418436E-03    2.2179894E-01   -2.2179894E-01
 3.7800    1.2251385E-03    2.1997769E-01   -2.1997769E-01
 3.7900    1.2088305E-03    2.1819947E-01   -2.1819947E-01
 3.8000    1.1926890E-03    2.1642344E-01   -2.1642344E-01
 3.8100    1.1765835E-03    2.1462612E-01   -2.1462612E-01
 3.8200    1.1604703E-03    2.1279950E-01   -2.1279950E-01
 3.8300    1.1443623E-03    2.1094583E-01   -2.1094583E-01
 3.8400    1.1283282E-03    2.0907772E-01   -2.0907772E-01
 3.8500    1.1125006E-03    2.0721996E-01   -2.0721996E-01
 3.8600    1.0970452E-03    2.0540405E-01   -2.0540405E-01
 3.8700    1.0820817E-03    2.0365349E-01   -2.0365349E-01
 3.8800    1.0676061E-03    2.0196883E-01   -2.0196883E-01
 3.8900    1.0534803E-03    2.0032515E-01   -2.0032515E-01
 3.9000    1.0395095E-03    1.9868613E-01   -1.9868613E-01
 3.9100    1.0255541E-03    1.9702529E-01   -1.9702529E-01
 3.9200    1.0115913E-03    1.9533816E-01   -1.9533816E-01
 3.9300    9.9769244E-04    1.9363847E-01   -1.9363847E-01
 3.9400    9.8395734E-04    1.9194578E-01   -1.9194578E-01
 3.9500    9.7047686E-04    1.9027829E-01   -1.9027829E-01
 3.9600    9.5734310E-04    1.8865480E-01   -1.8865480E-01
 3.9700    9.4466571E-04    1.8709795E-01   -1.8709795E-01
