# total charge: 7.000000 
# r(A)     rho (e/A^3)     4*pi*r^2*rho(e/A)  dip  
 3.0300    8.2072205E-04    9.4687189E-02   -9.4687189E-02
 3.0400    7.9446000E-04    9.2263318E-02   -9.2263318E-02
 3.0500    7.6904151E-04    8.9899924E-02   -8.9899924E-02
 3.0600    7.4443817E-04    8.7595410E-02   -8.7595410E-02
 3.0700    7.2062279E-04    8.5348248E-02   -8.5348248E-02
 3.0800    6.9756932E-04    8.3156973E-02   -8.3156973E-02
 3.0900    6.7525265E-04    8.1020165E-02   -8.1020165E-02
 3.1000    6.5364843E-04    7.8936429E-02   -7.8936429E-02
 3.1100    6.3273301E-04    7.6904391E-02   -7.6904391E-02
 3.1200    6.1248358E-04    7.4922714E-02   -7.4922714E-02
 3.1300    5.9287835E-04    7.2990129E-02   -7.2990129E-02
 3.1400    5.7389671E-04    7.1105452E-02   -7.1105452E-02
 3.1500    5.5551918E-04    6.9267582E-02   -6.9267582E-02
 3.1600    5.3772718E-04    6.7475485E-02   -6.7475485E-02
 3.1700    5.2050286E-04    6.5728166E-02   -6.5728166E-02
 3.1800    5.0382883E-04    6.4024636E-02   -6.4024636E-02
 3.1900    4.8768805E-04    6.2363911E-02   -6.2363911E-02
 3.2000    4.7206391E-04    6.0745012E-02   -6.0745012E-02
 3.2100    4.5694035E-04    5.9166985E-02   -5.9166985E-02
 3.2200    4.4230197E-04    5.7628920E-02   -5.7628920E-02
 3.2300    4.2813405E-04    5.6129953E-02   -5.6129953E-02
 3.2400    4.1442237E-04    5.4669245E-02   -5.4669245E-02
 3.2500    4.0115303E-04    5.3245960E-02   -5.3245960E-02
 3.2600    3.8831229E-04    5.1859246E-02   -5.1859246E-02
 3.2700    3.7588660E-04    5.0508237E-02   -5.0508237E-02
 3.2800    3.6386273E-04    4.9192073E-02   -4.9192073E-02
 3.2900    3.5222807E-04    4.7909939E-02   -4.7909939E-02
 3.3000    3.4097075E-04    4.6661089E-02   -4.6661089E-02
 3.3100    3.3007956E-04    4.5444830E-02   -4.5444830E-02
 3.3200    3.1954356E-04    4.4260478E-02   -4.4260478E-02
 3.3300    3.0935165E-04    4.3107294E-02   -4.3107294E-02
 3.3400    2.9949232E-04    4.1984452E-02   -4.1984452E-02
 3.3500    2.8995388E-04    4.0891064E-02   -4.0891064E-02
 3.3600    2.8072487E-04    3.9826240E-02   -3.9826240E-02
 3.3700    2.7179444E-04    3.8789147E-02   -3.8789147E-02
 3.3800    2.6315242E-04    3.7779015E-02   -3.7779015E-02
 3.3900    2.5478917E-04    3.6795121E-02   -3.6795121E-02
 3.4000    2.4669546E-04    3.5836770E-02   -3.5836770E-02
 3.4100    2.3886245E-04    3.4903301E-02   -3.4903301E-02
 3.4200    2.3128179E-04    3.3994098E-02   -3.3994098E-02
 3.4300    2.2394551E-04    3.3108574E-02   -3.3108574E-02
 3.4400    2.1684575E-04    3.2246135E-02   -3.2246135E-02
 3.4500    2.0997448E-04    3.1406141E-02   -3.1406141E-02
 3.4600    2.0332348E-04    3.0587896E-02   -3.0587896E-02
 3.4700    1.9688460E-04    2.9790691E-02   -2.9790691E-02
 3.4800    1.9065012E-04    2.9013854E-02   -2.9013854E-02
 3.4900    1.8461288E-04    2.8256784E-02   -2.8256784E-02
 3.5000    1.7876626E-04    2.7518927E-02   -2.7518927E-02
 3.5100    1.7310385E-04    2.6799756E-02   -2.6799756E-02
 3.5200    1.6761939E-04    2.6098735E-02   -2.6098735E-02
 3.5300    1.6230671E-04    2.5415330E-02   -2.5415330E-02
 3.5400    1.5715990E-04    2.4749028E-02   -2.4749028E-02
 3.5500    1.5217352E-04    2.4099369E-02   -2.4099369E-02
 3.5600    1.4734268E-04    2.3465965E-02   -2.3465965E-02
 3.5700    1.4266301E-04    2.2848499E-02   -2.2848499E-02
 3.5800    1.3813050E-04    2.2246695E-02   -2.2246695E-02
 3.5900    1.3374123E-04    2.1660281E-02   -2.1660281E-02
 3.6000    1.2949112E-04    2.1088944E-02   -2.1088944E-02
 3.6100    1.2537583E-04    2.0532323E-02   -2.0532323E-02
 3.6200    1.2139089E-04    1.9990014E-02   -1.9990014E-02
 3.6300    1.1753184E-04    1.9461605E-02   -1.9461605E-02
 3.6400    1.1379443E-04    1.8946702E-02   -1.8946702E-02
