# total charge: 7.000000 
# r(A)     rho (e/A^3)     4*pi*r^2*rho(e/A)  dip  
 2.6500    4.7945810E-03    4.2310901E-01   -4.2310901E-01
 2.6600    4.7316585E-03    4.2071358E-01   -4.2071358E-01
 2.6700    4.6692518E-03    4.1829212E-01   -4.1829212E-01
 2.6800    4.6074879E-03    4.1585666E-01   -4.1585666E-01
 2.6900    4.5465733E-03    4.1342680E-01   -4.1342680E-01
 2.7000    4.4866806E-03    4.1101961E-01   -4.1101961E-01
 2.7100    4.4278603E-03    4.0864140E-01   -4.0864140E-01
 2.7200    4.3700342E-03    4.0628661E-01   -4.0628661E-01
 2.7300    4.3130640E-03    4.0394390E-01   -4.0394390E-01
 2.7400    4.2568359E-03    4.0160387E-01   -4.0160387E-01
 2.7500    4.2012992E-03    3.9926281E-01   -3.9926281E-01
 2.7600    4.1464408E-03    3.9692047E-01   -3.9692047E-01
 2.7700    4.0922357E-03    3.9457543E-01   -3.9457543E-01
 2.7800    4.0386284E-03    3.9222326E-01   -3.9222326E-01
 2.7900    3.9855626E-03    3.8985931E-01   -3.8985931E-01
 2.8000    3.9330291E-03    3.8748339E-01   -3.8748339E-01
 2.8100    3.8810888E-03    3.8510227E-01   -3.8510227E-01
 2.8200    3.8298553E-03    3.8272819E-01   -3.8272819E-01
 2.8300    3.7794476E-03    3.8037421E-01   -3.8037421E-01
 2.8400    3.7299334E-03    3.7804859E-01   -3.7804859E-01
 2.8500    3.6812849E-03    3.7575002E-01   -3.7575002E-01
 2.8600    3.6333612E-03    3.7346551E-01   -3.7346551E-01
 2.8700    3.5859335E-03    3.7117258E-01   -3.7117258E-01
 2.8800    3.5387629E-03    3.6884704E-01   -3.6884704E-01
 2.8900    3.4917119E-03    3.6647466E-01   -3.6647466E-01
 2.9000    3.4448279E-03    3.6406036E-01   -3.6406036E-01
 2.9100    3.3983258E-03    3.6162701E-01   -3.6162701E-01
 2.9200    3.3524548E-03    3.5920180E-01   -3.5920180E-01
 2.9300    3.3073261E-03    3.5679776E-01   -3.5679776E-01
 2.9400    3.2628275E-03    3.5440402E-01   -3.5440402E-01
 2.9500    3.2186963E-03    3.5199289E-01   -3.5199289E-01
 2.9600    3.1747059E-03    3.4953992E-01   -3.4953992E-01
 2.9700    3.1308308E-03    3.4704226E-01   -3.4704226E-01
 2.9800    3.0872650E-03    3.4452148E-01   -3.4452148E-01
 2.9900    3.0442828E-03    3.4200876E-01   -3.4200876E-01
 3.0000    3.0020583E-03    3.3952480E-01   -3.3952480E-01
 3.0100    2.9605863E-03    3.3707037E-01   -3.3707037E-01
 3.0200    2.9197440E-03    3.3463281E-01   -3.3463281E-01
 3.0300    2.8794201E-03    3.3220040E-01   -3.3220040E-01
 3.0400    2.8395927E-03    3.2977147E-01   -3.2977147E-01
 3.0500    2.8003060E-03    3.2735203E-01   -3.2735203E-01
 3.0600    2.7615905E-03    3.2494660E-01   -3.2494660E-01
 3.0700    2.7234112E-03    3.2255206E-01   -3.2255206E-01
 3.0800    2.6856914E-03    3.2016024E-01   -3.2016024E-01
 3.0900    2.6483831E-03    3.1776614E-01   -3.1776614E-01
 3.1000    2.6115143E-03    3.1537383E-01   -3.1537383E-01
 3.1100    2.5751681E-03    3.1299416E-01   -3.1299416E-01
 3.1200    2.5394102E-03    3.1063610E-01   -3.1063610E-01
 3.1300    2.5042240E-03    3.0829871E-01   -3.0829871E-01
 3.1400    2.4695046E-03    3.0597011E-01   -3.0597011E-01
 3.1500    2.4351136E-03    3.0363386E-01   -3.0363386E-01
 3.1600    2.4009516E-03    3.0127802E-01   -3.0127802E-01
 3.1700    2.3670075E-03    2.9890145E-01   -2.9890145E-01
 3.1800    2.3333627E-03    2.9651479E-01   -2.9651479E-01
 3.1900    2.3001551E-03    2.9413612E-01   -2.9413612E-01
 3.2000    2.2675160E-03    2.9178313E-01   -2.9178313E-01
 3.2100    2.2355090E-03    2.8946520E-01   -2.8946520E-01
 3.2200    2.2041030E-03    2.8717954E-01   -2.8717954E-01
 3.2300    2.1731939E-03    2.8491374E-01   -2.8491374E-01
 3.2400    2.1426646E-03    2.8265331E-01   -2.8265331E-01
 3.2500    2.1124482E-03    2.8039008E-01   -2.8039008E-01
 3.2600    2.0825615E-03    2.7812684E-01   -2.7812684E-01
 3.2700    2.0530865E-03    2.7587517E-01   -2.7587517E-01
 3.2800    2.0240967E-03    2.7364582E-01   -2.7364582E-01
 3.2900    1.9955712E-03    2.7143690E-01   -2.7143690E-01
 3.3000    1.9673610E-03    2.6922898E-01   -2.6922898E-01
 3.3100    1.9392575E-03    2.6699390E-01   -2.6699390E-01
 3.3200    1.9111267E-03    2.6471315E-01   -2.6471315E-01
 3.3300    1.8830111E-03    2.6239238E-01   -2.6239238E-01
 3.3400    1.8551151E-03    2.6006006E-01   -2.6006006E-01
 3.3500    1.8276798E-03    2.5775055E-01   -2.5775055E-01
 3.3600    1.8008445E-03    2.5548455E-01   -2.5548455E-01
 3.3700    1.7745979E-03    2.5326176E-01   -2.5326176E-01
 3.3800    1.7488429E-03    2.5106957E-01   -2.5106957E-01
 3.3900    1.7235009E-03    2.4889764E-01   -2.4889764E-01
 3.4000    1.6985576E-03    2.4674478E-01   -2.4674478E-01
 3.4100    1.6740232E-03    2.4461332E-01   -2.4461332E-01
 3.4200    1.6498650E-03    2.4249929E-01   -2.4249929E-01
 3.4300    1.6259899E-03    2.4038975E-01   -2.4038975E-01
 3.4400    1.6022994E-03    2.3827058E-01   -2.3827058E-01
 3.4500    1.5787605E-03    2.3613715E-01   -2.3613715E-01
 3.4600    1.5554253E-03    2.3399750E-01   -2.3399750E-01
 3.4700    1.5323825E-03    2.3186543E-01   -2.3186543E-01
 3.4800    1.5096918E-03    2.2975060E-01   -2.2975060E-01
 3.4900    1.4873563E-03    2.2765424E-01   -2.2765424E-01
 3.5000    1.4653471E-03    2.2557265E-01   -2.2557265E-01
 3.5100    1.4436485E-03    2.2350413E-01   -2.2350413E-01
 3.5200    1.4222919E-03    2.2145420E-01   -2.2145420E-01
 3.5300    1.4013579E-03    2.1943623E-01   -2.1943623E-01
 3.5400    1.3809421E-03    2.1746624E-01   -2.1746624E-01
 3.5500    1.3610927E-03    2.1555311E-01   -2.1555311E-01
 3.5600    1.3417517E-03    2.1368892E-01   -2.1368892E-01
 3.5700    1.3227449E-03    2.1184703E-01   -2.1184703E-01
 3.5800    1.3038466E-03    2.0999184E-01   -2.0999184E-01
 3.5900    1.2848855E-03    2.0809575E-01   -2.0809575E-01
 3.6000    1.2658228E-03    2.0615210E-01   -2.0615210E-01
 3.6100    1.2467507E-03    2.0417562E-01   -2.0417562E-01
 3.6200    1.2278252E-03    2.0219180E-01   -2.0219180E-01
 3.6300    1.2091890E-03    2.0022454E-01   -2.0022454E-01
 3.6400    1.1909371E-03    1.9829029E-01   -1.9829029E-01
 3.6500    1.1731278E-03    1.9639974E-01   -1.9639974E-01
 3.6600    1.1558109E-03    1.9456236E-01   -1.9456236E-01
 3.6700    1.1390337E-03    1.9278737E-01   -1.9278737E-01
 3.6800    1.1228049E-03    1.9107761E-01   -1.9107761E-01
 3.6900    1.1070350E-03    1.8941918E-01   -1.8941918E-01
 3.7000    1.0915052E-03    1.8777558E-01   -1.8777558E-01
 3.7100    1.0759188E-03    1.8609606E-01   -1.8609606E-01
 3.7200    1.0600359E-03    1.8433861E-01   -1.8433861E-01
 3.7300    1.0438145E-03    1.8249495E-01   -1.8249495E-01
 3.7400    1.0274495E-03    1.8059826E-01   -1.8059826E-01
 3.7500    1.0112672E-03    1.7870566E-01   -1.7870566E-01
 3.7600    9.9554619E-04    1.7686706E-01   -1.7686706E-01
 3.7700    9.8038987E-04    1.7510211E-01   -1.7510211E-01
 3.7800    9.6572339E-04    1.7339885E-01   -1.7339885E-01
 3.7900    9.5138665E-04    1.7172967E-01   -1.7172967E-01
 3.8000    9.3723587E-04    1.7006931E-01   -1.7006931E-01
 3.8100    9.2318976E-04    1.6840338E-01   -1.6840338E-01
 3.8200    9.0922138E-04    1.6672711E-01   -1.6672711E-01
 3.8300    8.9533858E-04    1.6504209E-01   -1.6504209E-01
 3.8400    8.8158224E-04    1.6335602E-01   -1.6335602E-01
 3.8500    8.6803074E-04    1.6168377E-01   -1.6168377E-01
 3.8600    8.5478177E-04    1.6004412E-01   -1.6004412E-01
 3.8700    8.4190520E-04    1.5845100E-01   -1.5845100E-01
 3.8800    8.2939627E-04    1.5690450E-01   -1.5690450E-01
 3.8900    8.1716925E-04    1.5538929E-01   -1.5538929E-01
 3.9000    8.0510415E-04    1.5388318E-01   -1.5388318E-01
 3.9100    7.9311445E-04    1.5236992E-01   -1.5236992E-01
 3.9200    7.8118521E-04    1.5084677E-01   -1.5084677E-01
 3.9300    7.6935941E-04    1.4932215E-01   -1.4932215E-01
 3.9400    7.5769821E-04    1.4780821E-01   -1.4780821E-01
 3.9500    7.4625744E-04    1.4631631E-01   -1.4631631E-01
 3.9600    7.3509298E-04    1.4485801E-01   -1.4485801E-01
 3.9700    7.2427018E-04    1.4344700E-01   -1.4344700E-01
 3.9800    7.1384914E-04    1.4209620E-01   -1.4209620E-01
 3.9900    7.0384944E-04    1.4081062E-01   -1.4081062E-01
 4.0000    6.9422591E-04    1.3958240E-01   -1.3958240E-01
 4.0100    6.8487854E-04    1.3839238E-01   -1.3839238E-01
 4.0200    6.7568505E-04    1.3721648E-01   -1.3721648E-01
 4.0300    6.6652842E-04    1.3603123E-01   -1.3603123E-01
 4.0400    6.5730998E-04    1.3481643E-01   -1.3481643E-01
